Time_Days	Prod_method	Mean_part_size	Encaps_rate	Hyper_wiener_index	PLGA_conc	PVA_conc_inner_phase	Inner_phase_volume	PLGA_Mw	diss_add_conc	diss_pH	PVA_Mw	PLGA_visc	PLGA_to_Placticizer	PVA_conc_outer_phase	S_no	pH_1_logd	Dreiding_energy	pH_0_logd	Fused_aliphatic_ring_count	C_no	Q_perc
1.0070000000000001	1	70.0	85.3	899761443	18.0	0.0	2.5	23000	0.05	7.4	40500	0.3	0.0	2.0	5	0.0	29156.8	0.0	0	821	13.187000000000001
3.022	1	70.0	85.3	899761443	18.0	0.0	2.5	23000	0.05	7.4	40500	0.3	0.0	2.0	5	0.0	29156.8	0.0	0	821	17.582
4.91	1	70.0	85.3	899761443	18.0	0.0	2.5	23000	0.05	7.4	40500	0.3	0.0	2.0	5	0.0	29156.8	0.0	0	821	29.121
7.932	1	70.0	85.3	899761443	18.0	0.0	2.5	23000	0.05	7.4	40500	0.3	0.0	2.0	5	0.0	29156.8	0.0	0	821	32.418
10.953	1	70.0	85.3	899761443	18.0	0.0	2.5	23000	0.05	7.4	40500	0.3	0.0	2.0	5	0.0	29156.8	0.0	0	821	46.153999999999996
13.975	1	70.0	85.3	899761443	18.0	0.0	2.5	23000	0.05	7.4	40500	0.3	0.0	2.0	5	0.0	29156.8	0.0	0	821	59.89
16.996	1	70.0	85.3	899761443	18.0	0.0	2.5	23000	0.05	7.4	40500	0.3	0.0	2.0	5	0.0	29156.8	0.0	0	821	70.87899999999999
21.025	1	70.0	85.3	899761443	18.0	0.0	2.5	23000	0.05	7.4	40500	0.3	0.0	2.0	5	0.0	29156.8	0.0	0	821	81.868
24.928	1	70.0	85.3	899761443	18.0	0.0	2.5	23000	0.05	7.4	40500	0.3	0.0	2.0	5	0.0	29156.8	0.0	0	821	90.65899999999999
29.083000000000002	1	70.0	85.3	899761443	18.0	0.0	2.5	23000	0.05	7.4	40500	0.3	0.0	2.0	5	0.0	29156.8	0.0	0	821	96.154
32.986	1	70.0	85.3	899761443	18.0	0.0	2.5	23000	0.05	7.4	40500	0.3	0.0	2.0	5	0.0	29156.8	0.0	0	821	100.54899999999999
0.883	1	45.0	56.51	-70193260	20.0	1.0	1.0	34000	0.0	7.4	50000	0.4	100.0	0.3	10	18.14	8261.69	18.14	0	607	12.113
7.9879999999999995	1	45.0	56.51	-70193260	20.0	1.0	1.0	34000	0.0	7.4	50000	0.4	100.0	0.3	10	18.14	8261.69	18.14	0	607	16.223
14.987	1	45.0	56.51	-70193260	20.0	1.0	1.0	34000	0.0	7.4	50000	0.4	100.0	0.3	10	18.14	8261.69	18.14	0	607	17.414
21.984	1	45.0	56.51	-70193260	20.0	1.0	1.0	34000	0.0	7.4	50000	0.4	100.0	0.3	10	18.14	8261.69	18.14	0	607	18.156
28.987	1	45.0	56.51	-70193260	20.0	1.0	1.0	34000	0.0	7.4	50000	0.4	100.0	0.3	10	18.14	8261.69	18.14	0	607	20.021
0.0	4	65.08	69.0	-429981997	12.14	0.0	3.5	46000	0.0	7.5	31000	0.525	0.0	0.6	39	0.0	1166699.675	0.0	0	2935	0.0
1.148	4	65.08	69.0	-429981997	12.14	0.0	3.5	46000	0.0	7.5	31000	0.525	0.0	0.6	39	0.0	1166699.675	0.0	0	2935	44.628
7.1339999999999995	4	65.08	69.0	-429981997	12.14	0.0	3.5	46000	0.0	7.5	31000	0.525	0.0	0.6	39	0.0	1166699.675	0.0	0	2935	64.05
14.109000000000002	4	65.08	69.0	-429981997	12.14	0.0	3.5	46000	0.0	7.5	31000	0.525	0.0	0.6	39	0.0	1166699.675	0.0	0	2935	66.942
28.293000000000003	4	65.08	69.0	-429981997	12.14	0.0	3.5	46000	0.0	7.5	31000	0.525	0.0	0.6	39	0.0	1166699.675	0.0	0	2935	63.223
45.849	4	65.08	69.0	-429981997	12.14	0.0	3.5	46000	0.0	7.5	31000	0.525	0.0	0.6	39	0.0	1166699.675	0.0	0	2935	66.116
54.11	4	65.08	69.0	-429981997	12.14	0.0	3.5	46000	0.0	7.5	31000	0.525	0.0	0.6	39	0.0	1166699.675	0.0	0	2935	67.355
63.178999999999995	4	65.08	69.0	-429981997	12.14	0.0	3.5	46000	0.0	7.5	31000	0.525	0.0	0.6	39	0.0	1166699.675	0.0	0	2935	81.405
84.641	4	65.08	69.0	-429981997	12.14	0.0	3.5	46000	0.0	7.5	31000	0.525	0.0	0.6	39	0.0	1166699.675	0.0	0	2935	97.934
0.0	1	3.44	80.0	1012936979	10.0	1.0	2.0	46000	0.0	7.4	30000	0.525	0.0	0.3	22	0.0	16318.4	0.0	0	1901	0.0
0.983	1	3.44	80.0	1012936979	10.0	1.0	2.0	46000	0.0	7.4	30000	0.525	0.0	0.3	22	0.0	16318.4	0.0	0	1901	18.187
4.914	1	3.44	80.0	1012936979	10.0	1.0	2.0	46000	0.0	7.4	30000	0.525	0.0	0.3	22	0.0	16318.4	0.0	0	1901	16.0
9.042	1	3.44	80.0	1012936979	10.0	1.0	2.0	46000	0.0	7.4	30000	0.525	0.0	0.3	22	0.0	16318.4	0.0	0	1901	23.340999999999998
13.956	1	3.44	80.0	1012936979	10.0	1.0	2.0	46000	0.0	7.4	30000	0.525	0.0	0.3	22	0.0	16318.4	0.0	0	1901	27.213
18.87	1	3.44	80.0	1012936979	10.0	1.0	2.0	46000	0.0	7.4	30000	0.525	0.0	0.3	22	0.0	16318.4	0.0	0	1901	26.753
25.945999999999998	1	3.44	80.0	1012936979	10.0	1.0	2.0	46000	0.0	7.4	30000	0.525	0.0	0.3	22	0.0	16318.4	0.0	0	1901	47.507
32.826	1	3.44	80.0	1012936979	10.0	1.0	2.0	46000	0.0	7.4	30000	0.525	0.0	0.3	22	0.0	16318.4	0.0	0	1901	60.898
40.098	1	3.44	80.0	1012936979	10.0	1.0	2.0	46000	0.0	7.4	30000	0.525	0.0	0.3	22	0.0	16318.4	0.0	0	1901	63.458
45.012	1	3.44	80.0	1012936979	10.0	1.0	2.0	46000	0.0	7.4	30000	0.525	0.0	0.3	22	0.0	16318.4	0.0	0	1901	63.864
49.926	1	3.44	80.0	1012936979	10.0	1.0	2.0	46000	0.0	7.4	30000	0.525	0.0	0.3	22	0.0	16318.4	0.0	0	1901	63.838
59.951	1	3.44	80.0	1012936979	10.0	1.0	2.0	46000	0.0	7.4	30000	0.525	0.0	0.3	22	0.0	16318.4	0.0	0	1901	62.917
70.172	1	3.44	80.0	1012936979	10.0	1.0	2.0	46000	0.0	7.4	30000	0.525	0.0	0.3	22	0.0	16318.4	0.0	0	1901	63.295
0.21100000000000002	1	200.0	40.3	-593140135	10.0	0.0	0.5	34000	0.0	7.4	50000	0.38	0.0	1.0	15	0.0	76820.65	0.0	0	1390	2.294
0.915	1	200.0	40.3	-593140135	10.0	0.0	0.5	34000	0.0	7.4	50000	0.38	0.0	1.0	15	0.0	76820.65	0.0	0	1390	5.046
2.113	1	200.0	40.3	-593140135	10.0	0.0	0.5	34000	0.0	7.4	50000	0.38	0.0	1.0	15	0.0	76820.65	0.0	0	1390	10.55
7.042000000000001	1	200.0	40.3	-593140135	10.0	0.0	0.5	34000	0.0	7.4	50000	0.38	0.0	1.0	15	0.0	76820.65	0.0	0	1390	11.009
14.085	1	200.0	40.3	-593140135	10.0	0.0	0.5	34000	0.0	7.4	50000	0.38	0.0	1.0	15	0.0	76820.65	0.0	0	1390	12.844000000000001
21.127	1	200.0	40.3	-593140135	10.0	0.0	0.5	34000	0.0	7.4	50000	0.38	0.0	1.0	15	0.0	76820.65	0.0	0	1390	17.430999999999997
0.0	1	26.2	59.0	61404185	20.0	0.0	2.5	40500	0.02	7.2	205000	0.53	40.0	0.5	6	-4.63	1005.12	-4.63	2	254	0.0
0.9740000000000001	1	26.2	59.0	61404185	20.0	0.0	2.5	40500	0.02	7.2	205000	0.53	40.0	0.5	6	-4.63	1005.12	-4.63	2	254	63.403999999999996
3.9739999999999998	1	26.2	59.0	61404185	20.0	0.0	2.5	40500	0.02	7.2	205000	0.53	40.0	0.5	6	-4.63	1005.12	-4.63	2	254	78.723
6.949	1	26.2	59.0	61404185	20.0	0.0	2.5	40500	0.02	7.2	205000	0.53	40.0	0.5	6	-4.63	1005.12	-4.63	2	254	75.745
1.014	2	7.3	54.0	384968407	18.0	0.0	2.0	60000	0.0	5.0	18000	0.675	0.0	10.0	12	0.0	1146624.065	0.0	0	1127	53.91
1.8840000000000001	2	7.3	54.0	384968407	18.0	0.0	2.0	60000	0.0	5.0	18000	0.675	0.0	10.0	12	0.0	1146624.065	0.0	0	1127	58.27
4.058	2	7.3	54.0	384968407	18.0	0.0	2.0	60000	0.0	5.0	18000	0.675	0.0	10.0	12	0.0	1146624.065	0.0	0	1127	63.875
