Time_Days	Prod_method	Mean_part_size	Encaps_rate	Hyper_wiener_index	PLGA_conc	PVA_conc_inner_phase	Inner_phase_volume	PLGA_Mw	diss_add_conc	diss_pH	PVA_Mw	PLGA_visc	PLGA_to_Placticizer	PVA_conc_outer_phase	S_no	pH_1_logd	Dreiding_energy	pH_0_logd	Fused_aliphatic_ring_count	C_no	Q_perc
0.0	2	24.5	86.76	-429981997	6.0	2.5	1.0	38000	0.0	7.4	40000	0.45	0.0	0.5	39	0.0	1166699.675	0.0	0	2935	0.0
0.017	2	24.5	86.76	-429981997	6.0	2.5	1.0	38000	0.0	7.4	40000	0.45	0.0	0.5	39	0.0	1166699.675	0.0	0	2935	45.185
0.252	2	24.5	86.76	-429981997	6.0	2.5	1.0	38000	0.0	7.4	40000	0.45	0.0	0.5	39	0.0	1166699.675	0.0	0	2935	68.889
1.0	2	24.5	86.76	-429981997	6.0	2.5	1.0	38000	0.0	7.4	40000	0.45	0.0	0.5	39	0.0	1166699.675	0.0	0	2935	78.51899999999999
2.008	2	24.5	86.76	-429981997	6.0	2.5	1.0	38000	0.0	7.4	40000	0.45	0.0	0.5	39	0.0	1166699.675	0.0	0	2935	95.556
3.0	2	24.5	86.76	-429981997	6.0	2.5	1.0	38000	0.0	7.4	40000	0.45	0.0	0.5	39	0.0	1166699.675	0.0	0	2935	96.667
5.024	2	24.5	86.76	-429981997	6.0	2.5	1.0	38000	0.0	7.4	40000	0.45	0.0	0.5	39	0.0	1166699.675	0.0	0	2935	97.385
6.0120000000000005	2	24.5	86.76	-429981997	6.0	2.5	1.0	38000	0.0	7.4	40000	0.45	0.0	0.5	39	0.0	1166699.675	0.0	0	2935	98.76899999999999
7.03	2	24.5	86.76	-429981997	6.0	2.5	1.0	38000	0.0	7.4	40000	0.45	0.0	0.5	39	0.0	1166699.675	0.0	0	2935	99.23100000000001
8.017000000000001	2	24.5	86.76	-429981997	6.0	2.5	1.0	38000	0.0	7.4	40000	0.45	0.0	0.5	39	0.0	1166699.675	0.0	0	2935	99.69200000000001
9.993	2	24.5	86.76	-429981997	6.0	2.5	1.0	38000	0.0	7.4	40000	0.45	0.0	0.5	39	0.0	1166699.675	0.0	0	2935	99.69200000000001
11.01	2	24.5	86.76	-429981997	6.0	2.5	1.0	38000	0.0	7.4	40000	0.45	0.0	0.5	39	0.0	1166699.675	0.0	0	2935	99.69200000000001
12.027000000000001	2	24.5	86.76	-429981997	6.0	2.5	1.0	38000	0.0	7.4	40000	0.45	0.0	0.5	39	0.0	1166699.675	0.0	0	2935	99.69200000000001
13.015	2	24.5	86.76	-429981997	6.0	2.5	1.0	38000	0.0	7.4	40000	0.45	0.0	0.5	39	0.0	1166699.675	0.0	0	2935	99.69200000000001
14.032	2	24.5	86.76	-429981997	6.0	2.5	1.0	38000	0.0	7.4	40000	0.45	0.0	0.5	39	0.0	1166699.675	0.0	0	2935	99.69200000000001
18.958	2	24.5	86.76	-429981997	6.0	2.5	1.0	38000	0.0	7.4	40000	0.45	0.0	0.5	39	0.0	1166699.675	0.0	0	2935	100.0
23.958000000000002	2	24.5	86.76	-429981997	6.0	2.5	1.0	38000	0.0	7.4	40000	0.45	0.0	0.5	39	0.0	1166699.675	0.0	0	2935	100.0
26.979	2	24.5	86.76	-429981997	6.0	2.5	1.0	38000	0.0	7.4	40000	0.45	0.0	0.5	39	0.0	1166699.675	0.0	0	2935	100.0
1.056	1	20.0	79.15	-70193260	20.0	1.0	1.0	10000	0.0	7.4	50000	0.16	100.0	0.3	10	1.3	8261.69	1.3	0	607	10.135
8.132	1	20.0	79.15	-70193260	20.0	1.0	1.0	10000	0.0	7.4	50000	0.16	100.0	0.3	10	1.3	8261.69	1.3	0	607	12.735
15.017999999999999	1	20.0	79.15	-70193260	20.0	1.0	1.0	10000	0.0	7.4	50000	0.16	100.0	0.3	10	1.3	8261.69	1.3	0	607	13.985
21.994	1	20.0	79.15	-70193260	20.0	1.0	1.0	10000	0.0	7.4	50000	0.16	100.0	0.3	10	1.3	8261.69	1.3	0	607	14.782
28.980999999999998	1	20.0	79.15	-70193260	20.0	1.0	1.0	10000	0.0	7.4	50000	0.16	100.0	0.3	10	1.3	8261.69	1.3	0	607	17.835
0.0	4	23.8	47.0	-429981997	0.602	0.0	20.0	98000	0.0	7.4	0	0.855	2.8	0.0	39	-4.73	1166699.675	-4.73	0	2935	0.0
