Time_Days	Prod_method	Mean_part_size	Encaps_rate	Hyper_wiener_index	PLGA_conc	PVA_conc_inner_phase	Inner_phase_volume	PLGA_Mw	diss_add_conc	diss_pH	PVA_Mw	PLGA_visc	PLGA_to_Placticizer	PVA_conc_outer_phase	S_no	pH_1_logd	Dreiding_energy	pH_0_logd	Fused_aliphatic_ring_count	C_no	Q_perc
0.0	1	55.93	45.14	-429981997	13.33	0.0	3.0	46000	0.0	7.4	5000	0.63	0.0	2.0	39	0.0	1166699.675	0.0	0	2935	0.0
1.129	1	55.93	45.14	-429981997	13.33	0.0	3.0	46000	0.0	7.4	5000	0.63	0.0	2.0	39	0.0	1166699.675	0.0	0	2935	4.755
2.097	1	55.93	45.14	-429981997	13.33	0.0	3.0	46000	0.0	7.4	5000	0.63	0.0	2.0	39	0.0	1166699.675	0.0	0	2935	6.152
8.226	1	55.93	45.14	-429981997	13.33	0.0	3.0	46000	0.0	7.4	5000	0.63	0.0	2.0	39	0.0	1166699.675	0.0	0	2935	7.247000000000001
14.839	1	55.93	45.14	-429981997	13.33	0.0	3.0	46000	0.0	7.4	5000	0.63	0.0	2.0	39	0.0	1166699.675	0.0	0	2935	8.621
22.903000000000002	1	55.93	45.14	-429981997	13.33	0.0	3.0	46000	0.0	7.4	5000	0.63	0.0	2.0	39	0.0	1166699.675	0.0	0	2935	11.388
30.0	1	55.93	45.14	-429981997	13.33	0.0	3.0	46000	0.0	7.4	5000	0.63	0.0	2.0	39	0.0	1166699.675	0.0	0	2935	14.16
36.935	1	55.93	45.14	-429981997	13.33	0.0	3.0	46000	0.0	7.4	5000	0.63	0.0	2.0	39	0.0	1166699.675	0.0	0	2935	16.652
45.806000000000004	1	55.93	45.14	-429981997	13.33	0.0	3.0	46000	0.0	7.4	5000	0.63	0.0	2.0	39	0.0	1166699.675	0.0	0	2935	23.897
48.871	1	55.93	45.14	-429981997	13.33	0.0	3.0	46000	0.0	7.4	5000	0.63	0.0	2.0	39	0.0	1166699.675	0.0	0	2935	28.085
57.903	1	55.93	45.14	-429981997	13.33	0.0	3.0	46000	0.0	7.4	5000	0.63	0.0	2.0	39	0.0	1166699.675	0.0	0	2935	34.208
65.0	1	55.93	45.14	-429981997	13.33	0.0	3.0	46000	0.0	7.4	5000	0.63	0.0	2.0	39	0.0	1166699.675	0.0	0	2935	36.7
1.05	1	20.0	68.24	-429981997	20.0	1.0	1.0	10000	0.0	7.4	50000	0.16	100.0	0.3	39	1.3	1166699.675	1.3	0	2935	8.814
7.962000000000001	1	20.0	68.24	-429981997	20.0	1.0	1.0	10000	0.0	7.4	50000	0.16	100.0	0.3	39	1.3	1166699.675	1.3	0	2935	15.729000000000001
15.062000000000001	1	20.0	68.24	-429981997	20.0	1.0	1.0	10000	0.0	7.4	50000	0.16	100.0	0.3	39	1.3	1166699.675	1.3	0	2935	23.546
21.958000000000002	1	20.0	68.24	-429981997	20.0	1.0	1.0	10000	0.0	7.4	50000	0.16	100.0	0.3	39	1.3	1166699.675	1.3	0	2935	26.838
28.985	1	20.0	68.24	-429981997	20.0	1.0	1.0	10000	0.0	7.4	50000	0.16	100.0	0.3	39	1.3	1166699.675	1.3	0	2935	38.732
0.98	1	18.0	74.94	-429981997	20.0	1.0	1.0	10000	0.0	7.4	50000	0.16	100.0	0.3	39	18.14	1166699.675	18.14	0	2935	13.57
7.982	1	18.0	74.94	-429981997	20.0	1.0	1.0	10000	0.0	7.4	50000	0.16	100.0	0.3	39	18.14	1166699.675	18.14	0	2935	20.03
15.077	1	18.0	74.94	-429981997	20.0	1.0	1.0	10000	0.0	7.4	50000	0.16	100.0	0.3	39	18.14	1166699.675	18.14	0	2935	26.715999999999998
21.971	1	18.0	74.94	-429981997	20.0	1.0	1.0	10000	0.0	7.4	50000	0.16	100.0	0.3	39	18.14	1166699.675	18.14	0	2935	29.781999999999996
28.985	1	18.0	74.94	-429981997	20.0	1.0	1.0	10000	0.0	7.4	50000	0.16	100.0	0.3	39	18.14	1166699.675	18.14	0	2935	38.732
0.0	4	108.24	76.0	-429981997	12.14	0.0	3.5	61500	0.0	7.5	31000	0.675	0.0	0.6	39	0.0	1166699.675	0.0	0	2935	0.0
1.053	4	108.24	76.0	-429981997	12.14	0.0	3.5	61500	0.0	7.5	31000	0.675	0.0	0.6	39	0.0	1166699.675	0.0	0	2935	8.203
6.791	4	108.24	76.0	-429981997	12.14	0.0	3.5	61500	0.0	7.5	31000	0.675	0.0	0.6	39	0.0	1166699.675	0.0	0	2935	31.593000000000004
14.027999999999999	4	108.24	76.0	-429981997	12.14	0.0	3.5	61500	0.0	7.5	31000	0.675	0.0	0.6	39	0.0	1166699.675	0.0	0	2935	35.729
28.226999999999997	4	108.24	76.0	-429981997	12.14	0.0	3.5	61500	0.0	7.5	31000	0.675	0.0	0.6	39	0.0	1166699.675	0.0	0	2935	37.851
46.026	4	108.24	76.0	-429981997	12.14	0.0	3.5	61500	0.0	7.5	31000	0.675	0.0	0.6	39	0.0	1166699.675	0.0	0	2935	35.073
54.297	4	108.24	76.0	-429981997	12.14	0.0	3.5	61500	0.0	7.5	31000	0.675	0.0	0.6	39	0.0	1166699.675	0.0	0	2935	40.034
63.175	4	108.24	76.0	-429981997	12.14	0.0	3.5	61500	0.0	7.5	31000	0.675	0.0	0.6	39	0.0	1166699.675	0.0	0	2935	80.243
84.33200000000001	4	108.24	76.0	-429981997	12.14	0.0	3.5	61500	0.0	7.5	31000	0.675	0.0	0.6	39	0.0	1166699.675	0.0	0	2935	78.712
0.0	3	5.0	90.5	63697313	2.0	0.0	1.0	25000	0.0	8.2	0	0.3	0.0	0.0	6	0.0	1129.56	0.0	2	257	0.0
1.807	3	5.0	90.5	63697313	2.0	0.0	1.0	25000	0.0	8.2	0	0.3	0.0	0.0	6	0.0	1129.56	0.0	2	257	11.095999999999998
3.966	3	5.0	90.5	63697313	2.0	0.0	1.0	25000	0.0	8.2	0	0.3	0.0	0.0	6	0.0	1129.56	0.0	2	257	18.082
5.938	3	5.0	90.5	63697313	2.0	0.0	1.0	25000	0.0	8.2	0	0.3	0.0	0.0	6	0.0	1129.56	0.0	2	257	20.137
7.916	3	5.0	90.5	63697313	2.0	0.0	1.0	25000	0.0	8.2	0	0.3	0.0	0.0	6	0.0	1129.56	0.0	2	257	26.301
10.072000000000001	3	5.0	90.5	63697313	2.0	0.0	1.0	25000	0.0	8.2	0	0.3	0.0	0.0	6	0.0	1129.56	0.0	2	257	30.822
14.026	3	5.0	90.5	63697313	2.0	0.0	1.0	25000	0.0	8.2	0	0.3	0.0	0.0	6	0.0	1129.56	0.0	2	257	41.507
17.792	3	5.0	90.5	63697313	2.0	0.0	1.0	25000	0.0	8.2	0	0.3	0.0	0.0	6	0.0	1129.56	0.0	2	257	46.027
22.287	3	5.0	90.5	63697313	2.0	0.0	1.0	25000	0.0	8.2	0	0.3	0.0	0.0	6	0.0	1129.56	0.0	2	257	58.766999999999996
26.42	3	5.0	90.5	63697313	2.0	0.0	1.0	25000	0.0	8.2	0	0.3	0.0	0.0	6	0.0	1129.56	0.0	2	257	68.63
30.194000000000003	3	5.0	90.5	63697313	2.0	0.0	1.0	25000	0.0	8.2	0	0.3	0.0	0.0	6	0.0	1129.56	0.0	2	257	78.493
33.961	3	5.0	90.5	63697313	2.0	0.0	1.0	25000	0.0	8.2	0	0.3	0.0	0.0	6	0.0	1129.56	0.0	2	257	83.425
42.032	3	5.0	90.5	63697313	2.0	0.0	1.0	25000	0.0	8.2	0	0.3	0.0	0.0	6	0.0	1129.56	0.0	2	257	93.288
46.338	3	5.0	90.5	63697313	2.0	0.0	1.0	25000	0.0	8.2	0	0.3	0.0	0.0	6	0.0	1129.56	0.0	2	257	99.45200000000001
50.097	3	5.0	90.5	63697313	2.0	0.0	1.0	25000	0.0	8.2	0	0.3	0.0	0.0	6	0.0	1129.56	0.0	2	257	99.45200000000001
58.153	3	5.0	90.5	63697313	2.0	0.0	1.0	25000	0.0	8.2	0	0.3	0.0	0.0	6	0.0	1129.56	0.0	2	257	99.45200000000001
0.0	3	5.0	100.0	63697313	2.0	0.0	1.0	90000	0.0	8.2	0	0.855	0.0	0.0	6	0.0	1129.56	0.0	2	257	0.0
1.082	3	5.0	100.0	63697313	2.0	0.0	1.0	90000	0.0	8.2	0	0.855	0.0	0.0	6	0.0	1129.56	0.0	2	257	5.3420000000000005
1.98	3	5.0	100.0	63697313	2.0	0.0	1.0	90000	0.0	8.2	0	0.855	0.0	0.0	6	0.0	1129.56	0.0	2	257	6.986000000000001
3.963	3	5.0	100.0	63697313	2.0	0.0	1.0	90000	0.0	8.2	0	0.855	0.0	0.0	6	0.0	1129.56	0.0	2	257	16.027
5.95	3	5.0	100.0	63697313	2.0	0.0	1.0	90000	0.0	8.2	0	0.855	0.0	0.0	6	0.0	1129.56	0.0	2	257	28.355999999999998
7.747000000000001	3	5.0	100.0	63697313	2.0	0.0	1.0	90000	0.0	8.2	0	0.855	0.0	0.0	6	0.0	1129.56	0.0	2	257	32.876999999999995
